input_file_name,width,height,bitrate [kb/s],duration [s],model_cpu_energy [kWh]
Skateboarding_s052.265,1920,1080,5800,3.101318836212158,4.714004631042481e-05
Skateboarding_s052.265,2560,1440,8100,4.882041692733765,7.550891151428222e-05
Skateboarding_s052.265,3840,2160,16800,9.730604887008669,0.0001530948502222
Skateboarding_s053.265,640,360,145,1.2344567775726318,1.6678882683648004e-05
Skateboarding_s053.265,960,540,1600,1.6604728698730469,2.228723585340712e-05
Skateboarding_s053.265,1280,720,3400,2.12453293800354,3.097096905178494e-05
Skateboarding_s053.265,1920,1080,5800,3.363250970840454,5.493309919039408e-05
Skateboarding_s053.265,2560,1440,8100,5.612914085388184,9.080447675916884e-05
Skateboarding_s053.265,3840,2160,16800,10.673538446426392,0.0001805013946162
Skateboarding_s054.265,640,360,145,1.1615676879882812,1.571988271077474e-05
Skateboarding_s054.265,960,540,1600,1.5374186038970947,2.039642014503479e-05
Skateboarding_s054.265,1280,720,3400,1.957686424255371,2.766863479614258e-05
Skateboarding_s054.265,1920,1080,5800,3.2371914386749268,4.870174675517613e-05
Skateboarding_s054.265,2560,1440,8100,5.023648262023926,7.747581986321344e-05
Skateboarding_s054.265,3840,2160,16800,10.299134492874146,0.000156775713947
TallBuildings_s000.265,640,360,145,11.341098308563232,0.0002205213559998
TallBuildings_s000.265,960,540,1600,12.427287817001345,0.0002457841368251
TallBuildings_s000.265,1280,720,3400,13.802419185638428,0.0002769685449918
TallBuildings_s000.265,1920,1080,5800,16.491952180862427,0.0003390012392732
TallBuildings_s000.265,2560,1440,8100,20.215181350708008,0.0004168819620768
TallBuildings_s000.265,3840,2160,16800,32.13725829124451,0.000647030133597
TallBuildings_s001.265,640,360,145,11.394981622695925,0.0002218223089218
TallBuildings_s001.265,960,540,1600,12.388145208358765,0.0002441841066625
TallBuildings_s001.265,1280,720,3400,13.853289365768433,0.0002755265329413
TallBuildings_s001.265,1920,1080,5800,16.395476818084717,0.0003373824785232
TallBuildings_s001.265,2560,1440,8100,20.092577934265137,0.0004148001089096
TallBuildings_s001.265,3840,2160,16800,32.488810300827026,0.0006425564703941
TrafficAndBuilding_s000.265,640,360,145,10.95411467552185,0.0002151874971813
TrafficAndBuilding_s000.265,960,540,1600,11.865065097808838,0.0002367739657296
TrafficAndBuilding_s000.265,1280,720,3400,13.090943098068236,0.0002641461407343
TrafficAndBuilding_s000.265,1920,1080,5800,15.790427923202516,0.0003256337136162
TrafficAndBuilding_s000.265,2560,1440,8100,19.809977531433105,0.0004116073109308
TrafficAndBuilding_s000.265,3840,2160,16800,33.18176341056824,0.0006835443262577
TrafficAndBuilding_s001.265,640,360,145,10.993494749069214,0.0002152281971984
TrafficAndBuilding_s001.265,960,540,1600,11.98540496826172,0.0002367783337063
TrafficAndBuilding_s001.265,1280,720,3400,13.306977272033691,0.0002664352560467
TrafficAndBuilding_s001.265,1920,1080,5800,15.993109941482544,0.0003287472599082
TrafficAndBuilding_s001.265,2560,1440,8100,20.088961601257324,0.0004142790303548
TrafficAndBuilding_s001.265,3840,2160,16800,34.15253925323486,0.0006913991835488
TreeShade_s000.265,640,360,145,11.624519348144531,0.0002304238057454
TreeShade_s000.265,960,540,1600,12.690483331680298,0.0002509895592265
TreeShade_s000.265,1280,720,3400,14.037876844406128,0.0002779499615192
TreeShade_s000.265,1920,1080,5800,16.80813694000244,0.0003455005926556
TreeShade_s000.265,2560,1440,8100,20.9106719493866,0.0004354066581461
TreeShade_s000.265,3840,2160,16800,35.35101866722107,0.0007085915297296
TreeShade_s001.265,640,360,145,11.70402479171753,0.0002299190647972
TreeShade_s001.265,960,540,1600,12.386318445205688,0.00024662536282
TreeShade_s001.265,1280,720,3400,13.54019331932068,0.0002723083323107
TreeShade_s001.265,1920,1080,5800,16.246484994888306,0.0003321503598954
TreeShade_s001.265,2560,1440,8100,19.97486567497253,0.0004123700047122
TreeShade_s001.265,3840,2160,16800,33.13857984542847,0.0006642444226794
Unspoken_Friend_s000.265,640,360,145,7.8694822788238525,0.0001554659943527
Unspoken_Friend_s000.265,960,540,1600,9.370382070541382,0.0001863664878474
Unspoken_Friend_s000.265,1280,720,3400,11.191383838653564,0.0002278068354712
Unspoken_Friend_s000.265,1920,1080,5800,15.016591787338257,0.000313012513256
Unspoken_Friend_s000.265,2560,1440,8100,20.77135252952576,0.0004389679167906
Unspoken_Friend_s000.265,3840,2160,16800,39.93669939041138,0.0008404456516159
Unspoken_Friend_s001.265,640,360,145,9.506867170333862,0.0001859120691087
Unspoken_Friend_s001.265,960,540,1600,10.88586926460266,0.0002143306704097
Unspoken_Friend_s001.265,1280,720,3400,12.460248231887816,0.0002503125422583
Unspoken_Friend_s001.265,1920,1080,5800,16.326272010803223,0.0003366840094672
Unspoken_Friend_s001.265,2560,1440,8100,21.459837675094604,0.0004487490500503
Unspoken_Friend_s001.265,3840,2160,16800,40.35258150100708,0.0008375402471542
Unspoken_Friend_s002.265,640,360,145,10.455822229385376,0.0002091164445877
Unspoken_Friend_s002.265,960,540,1600,11.515904426574709,0.0002298062705569
Unspoken_Friend_s002.265,1280,720,3400,12.79247236251831,0.0002578393873956
Unspoken_Friend_s002.265,1920,1080,5800,15.877703189849854,0.0003295505506515
Unspoken_Friend_s002.265,2560,1440,8100,20.61076307296753,0.0004332840414894
Unspoken_Friend_s002.265,3840,2160,16800,41.1854305267334,0.0008694702000088
Unspoken_Friend_s003.265,640,360,145,12.05301547050476,0.000237578327163
Unspoken_Friend_s003.265,960,540,1600,14.473074197769163,0.0002856019975026
Unspoken_Friend_s003.265,1280,720,3400,17.382481575012207,0.0003534437920252
Unspoken_Friend_s003.265,1920,1080,5800,24.204151153564453,0.0005131280044555
Unspoken_Friend_s003.265,2560,1440,8100,34.316792726516724,0.0007328541735596
Unspoken_Friend_s003.265,3840,2160,16800,66.91154408454895,0.0014408285826206
Unspoken_Friend_s004.265,640,360,145,10.396674633026125,0.0002058541577339
Unspoken_Friend_s004.265,960,540,1600,11.828224897384644,0.0002381415946006
Unspoken_Friend_s004.265,1280,720,3400,13.613201141357422,0.0002768017565409
Unspoken_Friend_s004.265,1920,1080,5800,18.35501527786255,0.0003817843177795
Unspoken_Friend_s004.265,2560,1440,8100,24.81085467338562,0.0005248874144236
Unspoken_Friend_s004.265,3840,2160,16800,47.544546604156494,0.0009994920241673
Unspoken_Friend_s005.265,640,360,145,9.725243091583252,0.0001895341820293
Unspoken_Friend_s005.265,960,540,1600,10.659022808074951,0.0002108117844263
Unspoken_Friend_s005.265,1280,720,3400,12.312836408615112,0.0002484456768671
Unspoken_Friend_s005.265,1920,1080,5800,16.142247438430786,0.0003382697629875
Unspoken_Friend_s005.265,2560,1440,8100,22.36889338493347,0.0004712380206425
Unspoken_Friend_s005.265,3840,2160,16800,43.7788155078888,0.0009261651636335
Unspoken_Friend_s006.265,640,360,145,10.147641897201538,0.0002011488127178
Unspoken_Friend_s006.265,960,540,1600,11.2850079536438,0.0002249478252092
Unspoken_Friend_s006.265,1280,720,3400,12.868114471435549,0.000260793786621
Unspoken_Friend_s006.265,1920,1080,5800,16.36772322654724,0.0003429947333918
Unspoken_Friend_s006.265,2560,1440,8100,22.379732131958008,0.0004694770473904
Unspoken_Friend_s006.265,3840,2160,16800,44.91963028907776,0.000944310450077
Unspoken_Friend_s007.265,640,360,145,9.880820512771606,0.0001930053606828
Unspoken_Friend_s007.265,960,540,1600,11.226912260055542,0.0002202969672362
Unspoken_Friend_s007.265,1280,720,3400,13.090370655059814,0.0002620983102268
Unspoken_Friend_s007.265,1920,1080,5800,17.439634561538696,0.0003642945886188
Unspoken_Friend_s007.265,2560,1440,8100,24.71252751350403,0.0005167664086712
Unspoken_Friend_s007.265,3840,2160,16800,50.76844763755798,0.0010740347144656
Unspoken_Friend_s008.265,640,360,145,11.806500434875488,0.0002327192419052
Unspoken_Friend_s008.265,960,540,1600,13.78323769569397,0.0002750521655718
Unspoken_Friend_s008.265,1280,720,3400,16.173629760742188,0.0003324579450819
Unspoken_Friend_s008.265,1920,1080,5800,22.428917407989506,0.0004759914694362
Unspoken_Friend_s008.265,2560,1440,8100,31.53667116165161,0.0006776880225181
Unspoken_Friend_s008.265,3840,2160,16800,62.43951392173767,0.001344530866448
Unspoken_Friend_s009.265,640,360,145,10.98871397972107,0.0002144020194265
Unspoken_Friend_s009.265,960,540,1600,12.112743854522703,0.0002392939841482
Unspoken_Friend_s009.265,1280,720,3400,13.59198760986328,0.0002733499730428
Unspoken_Friend_s009.265,1920,1080,5800,17.334641695022583,0.0003578640474372
Unspoken_Friend_s009.265,2560,1440,8100,22.767249584198,0.0004781122412681
Unspoken_Friend_s009.265,3840,2160,16800,42.085628271102905,0.0008875391384283
Unspoken_Friend_s010.265,640,360,145,10.482155799865724,0.0002045185064951
Unspoken_Friend_s010.265,960,540,1600,11.740303993225098,0.0002306317495557
Unspoken_Friend_s010.265,1280,720,3400,13.24980092048645,0.0002670570985529
Unspoken_Friend_s010.265,1920,1080,5800,17.154728174209595,0.0003568183460235
Unspoken_Friend_s010.265,2560,1440,8100,23.094613075256348,0.0004855000882042
Unspoken_Friend_s010.265,3840,2160,16800,44.98192286491394,0.0009606139527373
Unspoken_Friend_s011.265,640,360,145,9.569759368896484,0.0001884179289076
Unspoken_Friend_s011.265,960,540,1600,11.01134467124939,0.0002182693210389
Unspoken_Friend_s011.265,1280,720,3400,12.717549085617064,0.0002554814305199
Unspoken_Friend_s011.265,1920,1080,5800,16.755343198776245,0.0003488834794945
Unspoken_Friend_s011.265,2560,1440,8100,23.234856843948364,0.0004858666731145
Unspoken_Friend_s011.265,3840,2160,16800,46.76040196418762,0.0010027508421209
Unspoken_Friend_s012.265,640,360,145,9.405678987503052,0.0001851873685095
Unspoken_Friend_s012.265,960,540,1600,10.865683794021606,0.0002129674023628
Unspoken_Friend_s012.265,1280,720,3400,12.451009511947632,0.0002498502575397
Unspoken_Friend_s012.265,1920,1080,5800,16.545886039733887,0.0003397421933492
Unspoken_Friend_s012.265,2560,1440,8100,22.81591033935547,0.0004811621980455
Unspoken_Friend_s012.265,3840,2160,16800,46.769171953201294,0.0010018995947308
Unspoken_Friend_s013.265,640,360,145,10.492437839508057,0.0002070507733662
Unspoken_Friend_s013.265,960,540,1600,12.564881801605225,0.0002535313927968
Unspoken_Friend_s013.265,1280,720,3400,15.272428512573242,0.0003159695765601
Unspoken_Friend_s013.265,1920,1080,5800,21.843599557876587,0.000464055137274
Unspoken_Friend_s013.265,2560,1440,8100,31.69887113571167,0.0006797646810213
Unspoken_Friend_s013.265,3840,2160,16800,64.17278718948364,0.0013861322032928
Unspoken_Friend_s014.265,640,360,145,10.622320652008057,0.0002086695879194
Unspoken_Friend_s014.265,960,540,1600,12.287068128585815,0.0002438300408628
Unspoken_Friend_s014.265,1280,720,3400,14.31031894683838,0.0002903404710769
Unspoken_Friend_s014.265,1920,1080,5800,19.344488620758057,0.0004079537711355
Unspoken_Friend_s014.265,2560,1440,8100,27.51414132118225,0.0005820769452836
Unspoken_Friend_s014.265,3840,2160,16800,54.92923045158386,0.0011791474803606
Unspoken_Friend_s015.265,640,360,145,10.23150086402893,0.0002023563504219
Unspoken_Friend_s015.265,960,540,1600,11.729418992996216,0.0002353703411261
Unspoken_Friend_s015.265,1280,720,3400,13.704264163970947,0.0002777397537231
Unspoken_Friend_s015.265,1920,1080,5800,18.14833307266236,0.0003795018093638
Unspoken_Friend_s015.265,2560,1440,8100,24.721160173416138,0.0005218911592165
Unspoken_Friend_s015.265,3840,2160,16800,47.316988706588745,0.0010083776037693
Unspoken_Friend_s016.265,640,360,145,9.834619283676147,0.0001936327263408
Unspoken_Friend_s016.265,960,540,1600,11.311474084854126,0.0002252240173339
Unspoken_Friend_s016.265,1280,720,3400,13.269927978515623,0.0002662832214355
Unspoken_Friend_s016.265,1920,1080,5800,17.34382939338684,0.0003619079066753
Unspoken_Friend_s016.265,2560,1440,8100,23.642810344696045,0.0004991259961658
Unspoken_Friend_s016.265,3840,2160,16800,45.100297689437866,0.0009541218533409
Unspoken_Friend_s017.265,640,360,145,10.35215950012207,0.0002075032859802
Unspoken_Friend_s017.265,960,540,1600,11.432833433151243,0.0002289107316282
Unspoken_Friend_s017.265,1280,720,3400,13.033408641815186,0.0002641437484741
Unspoken_Friend_s017.265,1920,1080,5800,17.11309051513672,0.0003589946099175
Unspoken_Friend_s017.265,2560,1440,8100,23.291162252426147,0.0004927374769846
Unspoken_Friend_s017.265,3840,2160,16800,45.2828528881073,0.0009650279093265
Unspoken_Friend_s018.265,640,360,145,10.223103523254396,0.0002019630896038
Unspoken_Friend_s018.265,960,540,1600,11.547089099884031,0.0002299153740776
Unspoken_Friend_s018.265,1280,720,3400,12.988337516784668,0.000262364417839
Unspoken_Friend_s018.265,1920,1080,5800,16.610575675964355,0.00034549997406
Unspoken_Friend_s018.265,2560,1440,8100,21.86502814292908,0.0004615950385729
Unspoken_Friend_s018.265,3840,2160,16800,41.56664657592773,0.0008793655008951
Unspoken_Friend_s019.265,640,360,145,9.609431505203249,0.0001874906858126
Unspoken_Friend_s019.265,960,540,1600,10.799820184707642,0.000211196483612
Unspoken_Friend_s019.265,1280,720,3400,12.355834007263184,0.0002443709392547
Unspoken_Friend_s019.265,1920,1080,5800,15.62203884124756,0.0003235497822231
Unspoken_Friend_s019.265,2560,1440,8100,20.96860289573669,0.0004370788781378
Unspoken_Friend_s019.265,3840,2160,16800,41.179855823516846,0.000861116540665
Unspoken_Friend_s020.265,640,360,145,10.336708307266235,0.0002035183013386
Unspoken_Friend_s020.265,960,540,1600,11.773669242858888,0.00023259537682
Unspoken_Friend_s020.265,1280,720,3400,13.358641386032104,0.0002689539799054
Unspoken_Friend_s020.265,1920,1080,5800,17.14714550971985,0.0003566606266021
Unspoken_Friend_s020.265,2560,1440,8100,23.01083540916443,0.0004868070068783
Unspoken_Friend_s020.265,3840,2160,16800,43.88453030586243,0.0009284016189151
Unspoken_Friend_s021.265,640,360,145,10.311695337295532,0.0002027966749668
Unspoken_Friend_s021.265,960,540,1600,11.938082456588743,0.0002371699048042
Unspoken_Friend_s021.265,1280,720,3400,13.84792423248291,0.0002812667277442
Unspoken_Friend_s021.265,1920,1080,5800,18.58883833885193,0.0003920179463015
Unspoken_Friend_s021.265,2560,1440,8100,26.00583243370056,0.0005478562032699
Unspoken_Friend_s021.265,3840,2160,16800,50.01923942565918,0.0010670771077473
Unspoken_Friend_s022.265,640,360,145,10.272706508636476,0.0002043127183384
Unspoken_Friend_s022.265,960,540,1600,12.3385112285614,0.0002464960354328
Unspoken_Friend_s022.265,1280,720,3400,14.742674827575684,0.0003030438714557
Unspoken_Friend_s022.265,1920,1080,5800,20.577062129974365,0.0004376055212974
Unspoken_Friend_s022.265,2560,1440,8100,29.37131834030152,0.000626588124593
Unspoken_Friend_s022.265,3840,2160,16800,57.64780235290527,0.0012375061571757
Unspoken_Friend_s023.265,640,360,145,9.554043292999268,0.0001898069934209
Unspoken_Friend_s023.265,960,540,1600,11.337117910385132,0.0002274981660683
Unspoken_Friend_s023.265,1280,720,3400,13.551702737808228,0.0002794662253485
Unspoken_Friend_s023.265,1920,1080,5800,19.152306079864506,0.0004056032820913
Unspoken_Friend_s023.265,2560,1440,8100,27.39022207260132,0.0005837160659472
Unspoken_Friend_s023.265,3840,2160,16800,54.716142416000366,0.0011794368476337
Unspoken_Friend_s024.265,640,360,145,9.689968585968018,0.0001937993717193
Unspoken_Friend_s024.265,960,540,1600,11.36666488647461,0.0002270807051764
Unspoken_Friend_s024.265,1280,720,3400,13.385831117630005,0.0002736658806271
Unspoken_Friend_s024.265,1920,1080,5800,18.564690589904785,0.0003882083076688
Unspoken_Friend_s024.265,2560,1440,8100,26.00180077552796,0.0005547050832112
Unspoken_Friend_s024.265,3840,2160,16800,52.18862962722778,0.0011226354106479
Unspoken_Friend_s025.265,640,360,145,10.655339241027832,0.00020979179039
Unspoken_Friend_s025.265,960,540,1600,12.425408363342283,0.0002457469654083
Unspoken_Friend_s025.265,1280,720,3400,14.559239387512209,0.0002944201742808
Unspoken_Friend_s025.265,1920,1080,5800,19.685587882995605,0.0004164595481024
Unspoken_Friend_s025.265,2560,1440,8100,27.54002952575684,0.0005844606266021
Unspoken_Friend_s025.265,3840,2160,16800,55.6005163192749,0.0011972644514083
Unspoken_Friend_s026.265,640,360,145,10.431334018707275,0.0002028314948081
Unspoken_Friend_s026.265,960,540,1600,11.926491022109984,0.0002321690252304
Unspoken_Friend_s026.265,1280,720,3400,13.880091905593872,0.0002760596056779
Unspoken_Friend_s026.265,1920,1080,5800,18.5041573047638,0.000384886471939
Unspoken_Friend_s026.265,2560,1440,8100,26.046669006347656,0.000544664789666
Unspoken_Friend_s026.265,3840,2160,16800,53.18312788009644,0.0011215730746269
Unspoken_Friend_s027.265,640,360,145,11.170557975769045,0.0002219217517852
Unspoken_Friend_s027.265,960,540,1600,12.883360862731934,0.0002588124048868
Unspoken_Friend_s027.265,1280,720,3400,15.056207656860352,0.0003071466361999
Unspoken_Friend_s027.265,1920,1080,5800,20.146584510803223,0.0004253167841169
Unspoken_Friend_s027.265,2560,1440,8100,27.907791137695312,0.0005953662109375
Unspoken_Friend_s027.265,3840,2160,16800,56.13110828399658,0.0012037004332012
Unspoken_Friend_s028.265,640,360,145,11.144880056381226,0.0002201732971138
Unspoken_Friend_s028.265,960,540,1600,12.9864182472229,0.0002585740166558
Unspoken_Friend_s028.265,1280,720,3400,15.016982555389404,0.0003063464441299
Unspoken_Friend_s028.265,1920,1080,5800,20.14054679870605,0.0004247417535993
